Customer_ID,Age_Group,Gender,Category,Payment_Method,Season,Purchase_Amount,Annual_Purchases,Review_Rating,Has_Subscription
4984,56-65,Female,Electronics,PayPal,Winter,149.42893497757365,5,3,0
4985,36-45,Female,Sports,Cash,Summer,185.27233981510426,5,5,0
4986,18-25,Female,Clothing,Cash,Spring,51.46228486782788,10,5,0
4987,46-55,Female,Clothing,Mobile Payment,Winter,118.69278282623293,7,4,0
4988,36-45,Male,Beauty,Debit Card,Spring,210.21981387255636,4,4,1
4989,46-55,Male,Electronics,PayPal,Winter,85.05354614130472,5,3,1
4990,46-55,Female,Books,Debit Card,Winter,25.0,3,5,0
4991,65+,Female,Beauty,Cash,Winter,58.8465938256864,2,5,0
4992,36-45,Male,Beauty,Mobile Payment,Spring,163.85988181646798,6,4,1
4993,26-35,Female,Clothing,Cash,Spring,137.6434160574782,7,5,0
4994,36-45,Male,Electronics,Mobile Payment,Spring,43.34583897563321,7,4,0
4995,18-25,Male,Home & Garden,Credit Card,Fall,120.7361238856883,9,5,1
4996,56-65,Female,Books,Debit Card,Summer,264.2814199676426,5,3,0
4997,18-25,Male,Electronics,PayPal,Fall,90.53005081146597,3,4,1
4998,26-35,Male,Beauty,Mobile Payment,Summer,59.29986424194329,4,5,0
4999,56-65,Male,Sports,Credit Card,Fall,80.84137431944775,5,4,0
5000,36-45,Female,Beauty,Credit Card,Summer,142.98893794261915,7,3,0
5001,26-35,Female,Electronics,Debit Card,Spring,125.9631167462836,8,4,1
5002,36-45,Female,Clothing,Mobile Payment,Summer,106.523071731475,5,5,1
5003,56-65,Male,Electronics,PayPal,Winter,25.090318491679753,5,5,0
5004,26-35,Female,Home & Garden,PayPal,Spring,124.00134825656998,4,4,0
5005,56-65,Female,Books,PayPal,Fall,37.15765649216653,4,5,0
5006,18-25,Female,Books,Cash,Winter,39.22285561583064,9,5,0
5007,46-55,Female,Sports,Cash,Winter,42.02873472396275,5,4,0
5008,56-65,Male,Sports,Mobile Payment,Spring,25.0,3,5,0
5009,26-35,Male,Beauty,PayPal,Winter,56.99670286169906,5,3,0
5010,36-45,Male,Electronics,Credit Card,Spring,114.02313842250118,6,4,0
5011,18-25,Male,Books,PayPal,Summer,32.74867628002605,4,3,0
5012,46-55,Female,Clothing,Mobile Payment,Spring,40.42728209201341,2,5,0
5013,36-45,Female,Home & Garden,PayPal,Spring,91.52653965443072,3,5,0
5014,36-45,Female,Beauty,Debit Card,Fall,25.0,4,4,0
5015,26-35,Male,Electronics,PayPal,Winter,25.0,12,5,0
5016,26-35,Male,Clothing,Credit Card,Fall,141.38361674116837,5,5,0
5017,18-25,Male,Electronics,Mobile Payment,Fall,25.0,6,4,1
5018,26-35,Male,Clothing,Mobile Payment,Fall,80.28762136676764,10,5,1
5019,36-45,Male,Electronics,Credit Card,Fall,174.30259975760927,9,4,0
5020,56-65,Female,Electronics,Mobile Payment,Fall,67.99587696370757,3,5,0
5021,46-55,Male,Books,PayPal,Winter,43.93558432859737,4,5,0
5022,36-45,Female,Beauty,Mobile Payment,Winter,93.31295031410191,5,4,0
5023,65+,Male,Electronics,PayPal,Winter,25.0,1,4,0
5024,46-55,Female,Electronics,Mobile Payment,Fall,61.033929087580674,5,4,0
5025,65+,Female,Beauty,PayPal,Winter,25.0,4,4,0
5026,36-45,Male,Beauty,PayPal,Fall,25.0,5,4,0
5027,26-35,Female,Sports,Credit Card,Winter,51.76051333348279,14,3,1
5028,18-25,Female,Sports,Credit Card,Winter,25.0,6,4,1
5029,46-55,Female,Books,Cash,Winter,116.6853376221036,7,4,1
5030,18-25,Female,Beauty,Credit Card,Winter,49.04398099329909,3,5,0
5031,26-35,Male,Home & Garden,PayPal,Spring,55.091820286692155,4,4,1
5032,36-45,Female,Books,PayPal,Winter,266.9813206076463,7,4,0
5033,36-45,Female,Clothing,Mobile Payment,Winter,112.42678391474671,6,4,1
5034,36-45,Male,Beauty,Mobile Payment,Spring,102.25289882213657,6,5,0
5035,18-25,Male,Sports,Cash,Summer,117.48664529900792,4,4,0
5036,26-35,Female,Electronics,PayPal,Summer,33.08291619343659,13,4,0
5037,36-45,Male,Beauty,Cash,Spring,58.686311924681824,4,4,0
5038,65+,Female,Beauty,PayPal,Summer,25.0,4,3,0
5039,46-55,Female,Sports,Credit Card,Winter,80.53860812486695,4,5,0
5040,65+,Female,Sports,Mobile Payment,Fall,144.85382992328374,4,5,0
5041,46-55,Male,Home & Garden,Cash,Fall,53.86637220624273,6,3,0
5042,36-45,Male,Books,Debit Card,Winter,81.1358564556855,3,4,1
5043,26-35,Male,Sports,PayPal,Winter,25.0,9,4,0
5044,46-55,Female,Sports,Credit Card,Summer,159.29956764153806,6,5,0
5045,36-45,Female,Sports,Debit Card,Spring,242.8324192422168,9,4,1
5046,36-45,Female,Books,Credit Card,Fall,60.29251257623109,3,5,0
5047,36-45,Female,Electronics,Credit Card,Winter,384.56173128861434,9,4,0
5048,36-45,Male,Beauty,PayPal,Spring,25.0,7,4,0
5049,26-35,Male,Beauty,Credit Card,Spring,61.52613648353174,12,4,0
5050,36-45,Female,Sports,Cash,Winter,59.033264193572876,8,4,0
5051,26-35,Female,Books,Debit Card,Spring,76.82082811478617,14,5,0
5052,56-65,Male,Home & Garden,Credit Card,Fall,105.6516805740292,2,4,0
5053,26-35,Male,Sports,Credit Card,Fall,190.5621270607435,11,4,1
5054,18-25,Male,Books,Mobile Payment,Spring,28.163866300653712,5,4,0
5055,36-45,Male,Books,Mobile Payment,Winter,114.64937054609051,8,4,0
5056,46-55,Female,Home & Garden,Cash,Spring,94.23757663085269,6,5,0
5057,36-45,Female,Books,Mobile Payment,Summer,169.63943640536297,5,4,0
5058,26-35,Female,Beauty,Credit Card,Winter,53.772155390643306,5,4,0
5059,36-45,Female,Home & Garden,Credit Card,Winter,49.13221599676235,4,4,0
5060,26-35,Female,Home & Garden,Debit Card,Winter,45.10884138348807,13,4,0
5061,65+,Female,Clothing,Mobile Payment,Fall,64.03531895034743,2,4,0
5062,65+,Male,Home & Garden,PayPal,Winter,25.0,2,4,0
5063,36-45,Female,Home & Garden,Mobile Payment,Winter,56.98084393506015,6,5,0
5064,26-35,Male,Electronics,Credit Card,Fall,67.5176722219712,12,5,0
5065,46-55,Male,Beauty,Debit Card,Fall,102.03461203366655,3,4,0
5066,18-25,Male,Sports,Mobile Payment,Fall,59.38007215651322,7,5,1
5067,36-45,Female,Clothing,Debit Card,Winter,37.52159338157736,7,4,0
5068,26-35,Male,Home & Garden,Mobile Payment,Winter,25.0,11,5,0
5069,65+,Male,Electronics,Cash,Fall,54.603788764999074,2,5,0
5070,18-25,Male,Electronics,Credit Card,Fall,28.644772593670574,4,5,0
5071,36-45,Female,Books,Credit Card,Summer,81.18897379110146,8,4,0
5072,46-55,Female,Sports,PayPal,Fall,38.18564775929792,5,3,0
5073,36-45,Female,Sports,Credit Card,Spring,41.33714130276999,8,5,1
5074,18-25,Male,Beauty,PayPal,Summer,71.29717779456102,3,5,0
5075,65+,Male,Books,Credit Card,Fall,44.24324698882726,4,3,0
5076,36-45,Female,Home & Garden,Mobile Payment,Fall,72.06946996148184,7,4,1
5077,36-45,Male,Electronics,Mobile Payment,Fall,86.83902775276795,9,5,0
5078,26-35,Female,Clothing,Cash,Fall,48.51931516593368,13,4,0
5079,36-45,Female,Beauty,Mobile Payment,Spring,90.88559891660479,3,4,0
5080,26-35,Female,Home & Garden,Debit Card,Fall,57.307066568506755,4,4,0
5081,18-25,Female,Books,Mobile Payment,Winter,128.67341574768798,4,5,1
5082,18-25,Male,Sports,PayPal,Summer,30.87050731732494,9,5,0
5083,56-65,Male,Books,Cash,Fall,30.71950504177209,2,5,0
5084,26-35,Female,Home & Garden,Debit Card,Winter,151.24934937171705,5,4,1
5085,26-35,Male,Books,Debit Card,Spring,60.05791554403256,6,3,0
5086,36-45,Male,Sports,Credit Card,Summer,195.21380537709047,4,5,0
5087,46-55,Male,Home & Garden,PayPal,Fall,120.89506855532697,6,5,0
5088,18-25,Male,Clothing,Mobile Payment,Summer,25.0,4,4,0
5089,36-45,Male,Beauty,Mobile Payment,Fall,93.14176560937503,4,5,0
5090,18-25,Male,Books,Credit Card,Spring,25.0,9,5,0
5091,18-25,Female,Sports,Mobile Payment,Spring,122.2455636010688,6,4,0
5092,18-25,Female,Clothing,Debit Card,Summer,25.0,6,5,0
5093,56-65,Female,Electronics,Mobile Payment,Summer,25.0,5,4,0
5094,18-25,Female,Clothing,Mobile Payment,Summer,25.0,7,4,0
5095,18-25,Male,Clothing,Debit Card,Spring,139.9417657809891,3,4,0
5096,36-45,Male,Clothing,PayPal,Winter,116.19003102964288,9,4,1
5097,56-65,Male,Sports,PayPal,Summer,63.256512861339765,3,5,0
5098,26-35,Female,Electronics,Debit Card,Fall,25.0,13,4,1
5099,26-35,Female,Beauty,Debit Card,Spring,220.69425533381562,6,5,0
5100,18-25,Male,Clothing,Cash,Summer,111.5075798519261,6,5,0
5101,36-45,Male,Sports,Cash,Spring,35.643811380122216,3,5,1
5102,36-45,Female,Sports,Mobile Payment,Summer,25.0,8,5,1
5103,36-45,Female,Beauty,Mobile Payment,Spring,149.64602655789804,4,4,1
5104,26-35,Female,Home & Garden,Cash,Spring,142.05018776204366,13,3,0
5105,26-35,Male,Electronics,Mobile Payment,Summer,98.25858842557277,8,5,0
5106,18-25,Male,Electronics,PayPal,Fall,110.40472843545899,8,5,0
5107,26-35,Female,Books,PayPal,Spring,87.19722239998327,14,4,1
5108,18-25,Female,Clothing,Credit Card,Fall,28.631838546249135,5,3,1
5109,46-55,Female,Home & Garden,Cash,Fall,194.60581095499296,6,5,0
5110,65+,Female,Electronics,PayPal,Spring,25.0,2,4,0
5111,65+,Female,Books,Credit Card,Spring,39.86871831189603,2,4,0
5112,56-65,Female,Clothing,Debit Card,Spring,80.35421495687396,3,4,0
5113,36-45,Male,Home & Garden,PayPal,Fall,82.16409555347818,9,5,0
5114,46-55,Male,Sports,Credit Card,Spring,209.514665922593,6,4,0
5115,26-35,Female,Clothing,Mobile Payment,Spring,155.8877382817971,9,3,0
5116,36-45,Male,Home & Garden,Credit Card,Spring,52.99974758895156,6,3,0
5117,36-45,Female,Beauty,PayPal,Spring,229.44994439043478,9,4,1
5118,36-45,Female,Electronics,Mobile Payment,Summer,25.0,8,4,0
5119,46-55,Female,Clothing,Mobile Payment,Spring,25.0,2,5,0
5120,26-35,Male,Books,Credit Card,Fall,362.201730375713,6,3,1
5121,26-35,Male,Sports,Credit Card,Fall,155.79001802738057,10,5,0
5122,65+,Female,Books,PayPal,Winter,25.0,3,4,0
5123,18-25,Female,Clothing,Mobile Payment,Summer,39.715510154864155,10,5,0
5124,36-45,Female,Electronics,Cash,Summer,72.85419334832196,7,3,0
5125,56-65,Male,Electronics,Credit Card,Winter,115.13651718120018,4,5,0
5126,36-45,Male,Home & Garden,Cash,Fall,140.7647691036966,5,5,1
5127,36-45,Female,Books,Cash,Fall,219.7835648929844,5,5,0
5128,26-35,Female,Books,Mobile Payment,Spring,40.086082117576986,5,4,0
5129,26-35,Female,Sports,PayPal,Winter,145.14379018869815,7,4,1
5130,56-65,Male,Home & Garden,Cash,Fall,30.168885426674596,5,3,0
5131,36-45,Male,Sports,PayPal,Winter,119.18936187561465,8,4,0
5132,36-45,Male,Clothing,Credit Card,Winter,119.63585790441763,7,5,0
5133,18-25,Female,Clothing,Mobile Payment,Summer,44.752724697245604,3,3,0
5134,18-25,Female,Books,Debit Card,Fall,25.0,5,5,0
5135,65+,Male,Home & Garden,Mobile Payment,Fall,58.595069689410465,1,3,1
5136,26-35,Male,Beauty,Debit Card,Spring,142.74610826930004,9,5,0
5137,36-45,Female,Electronics,Credit Card,Fall,356.4332858165652,4,5,1
5138,18-25,Male,Home & Garden,PayPal,Summer,46.505096957145604,10,4,1
5139,46-55,Female,Home & Garden,Credit Card,Fall,67.94998143890612,6,4,0
5140,65+,Female,Clothing,Mobile Payment,Spring,101.20008947924212,4,5,0
5141,36-45,Male,Electronics,Debit Card,Fall,213.14892899455717,9,5,1
5142,18-25,Male,Home & Garden,Debit Card,Winter,25.0,9,5,0
5143,36-45,Female,Clothing,Mobile Payment,Summer,179.19776767964242,9,4,0
5144,46-55,Male,Clothing,Mobile Payment,Spring,148.71405933925078,4,5,0
5145,26-35,Male,Books,Credit Card,Spring,64.75123766027674,10,3,0
5146,56-65,Female,Books,Cash,Winter,72.83084807219842,2,3,0
5147,36-45,Female,Home & Garden,Debit Card,Summer,25.0,4,5,1
5148,56-65,Female,Home & Garden,Mobile Payment,Fall,119.09517665522712,5,4,0
5149,36-45,Male,Clothing,Credit Card,Summer,151.04935345254137,5,4,0
5150,18-25,Male,Books,Cash,Summer,127.77776257084778,5,4,0
5151,26-35,Male,Home & Garden,PayPal,Summer,39.993461331766845,5,4,1
5152,26-35,Male,Electronics,Mobile Payment,Summer,46.10520065946497,5,4,1
5153,56-65,Female,Clothing,Cash,Summer,56.5232415350042,3,4,1
5154,46-55,Male,Clothing,PayPal,Summer,25.0,3,3,0
5155,46-55,Female,Home & Garden,PayPal,Winter,61.09480354488724,6,5,1
5156,26-35,Male,Home & Garden,Credit Card,Spring,178.10870045242322,9,5,0
5157,26-35,Male,Home & Garden,Debit Card,Winter,103.36989942156404,11,3,0
5158,46-55,Female,Electronics,Mobile Payment,Fall,25.0,4,4,0
5159,36-45,Male,Clothing,Cash,Spring,51.247970593852436,8,5,0
5160,26-35,Male,Beauty,PayPal,Spring,39.32220031397523,6,3,0
5161,36-45,Male,Electronics,Debit Card,Fall,268.94309425387314,3,5,0
5162,18-25,Male,Electronics,PayPal,Spring,76.23827643484312,3,4,0
5163,26-35,Female,Books,Mobile Payment,Fall,178.3451735519708,10,5,0
5164,36-45,Male,Clothing,Mobile Payment,Summer,25.0,3,5,0
5165,18-25,Female,Beauty,Credit Card,Summer,47.441973598415984,7,5,0
5166,65+,Female,Clothing,Mobile Payment,Spring,25.0,2,4,0
5167,26-35,Female,Electronics,Mobile Payment,Spring,45.50789406504,8,4,1
5168,18-25,Male,Home & Garden,Mobile Payment,Summer,38.59442241593956,7,4,0
5169,26-35,Female,Clothing,Debit Card,Summer,62.90018368505081,14,5,1
5170,46-55,Male,Clothing,Cash,Fall,61.30261348254468,4,3,0
5171,26-35,Female,Home & Garden,Cash,Spring,25.0,10,4,0
5172,36-45,Female,Beauty,Mobile Payment,Spring,272.9478376796415,8,5,0
5173,18-25,Male,Beauty,Cash,Winter,54.15043019808434,6,5,1
5174,18-25,Female,Clothing,Mobile Payment,Summer,180.74879768974026,8,4,0
5175,36-45,Female,Home & Garden,Cash,Summer,207.64844682215687,6,4,1
5176,56-65,Female,Books,Cash,Spring,38.983879132984974,2,4,0
5177,56-65,Male,Clothing,PayPal,Winter,141.03646926388893,3,5,0
5178,18-25,Female,Home & Garden,Debit Card,Fall,25.0,4,4,0
5179,36-45,Female,Electronics,PayPal,Fall,57.70770542244052,6,4,0
5180,56-65,Male,Books,PayPal,Summer,50.10758336899953,2,4,0
5181,26-35,Female,Home & Garden,Cash,Winter,75.60010838119891,7,4,1
5182,56-65,Male,Clothing,Credit Card,Winter,41.19768180075064,4,4,0
5183,18-25,Male,Sports,Credit Card,Fall,45.427130507382614,7,5,0
5184,65+,Female,Beauty,Debit Card,Summer,52.328833998288495,1,5,0
5185,46-55,Female,Clothing,Mobile Payment,Spring,78.69376524945278,4,5,1
5186,65+,Female,Home & Garden,Cash,Winter,34.42885471782196,1,4,1
5187,46-55,Female,Books,Debit Card,Spring,170.4270130314206,5,5,1
5188,26-35,Male,Books,PayPal,Summer,167.0643694978282,9,4,0
5189,65+,Male,Home & Garden,Cash,Fall,59.66340230950349,4,5,0
5190,26-35,Female,Beauty,PayPal,Winter,35.506766504833045,7,4,1
5191,26-35,Male,Clothing,Debit Card,Spring,25.0,8,3,0
5192,46-55,Female,Books,Credit Card,Winter,82.61162945981746,5,4,1
5193,46-55,Female,Books,Debit Card,Winter,47.54243840961615,6,5,1
5194,65+,Male,Sports,Cash,Winter,52.753780148969234,3,5,0
5195,26-35,Male,Electronics,Cash,Summer,30.382437099108795,11,4,0
5196,46-55,Female,Sports,Mobile Payment,Spring,188.3733587176674,6,3,0
5197,46-55,Female,Electronics,Credit Card,Winter,256.0361299044239,5,5,1
5198,18-25,Female,Books,Cash,Spring,51.27389347422202,10,5,0
5199,26-35,Female,Electronics,Credit Card,Summer,60.025603613610095,14,4,1
5200,26-35,Female,Clothing,Cash,Winter,247.7775086878684,10,4,0
5201,26-35,Male,Books,Credit Card,Winter,124.4587199605436,7,5,0
5202,65+,Male,Books,Debit Card,Winter,118.97736236621179,4,4,0
5203,36-45,Male,Electronics,Credit Card,Spring,90.79054671645662,4,3,0
5204,46-55,Male,Home & Garden,PayPal,Spring,40.37673903228274,2,4,0
5205,65+,Male,Electronics,Debit Card,Winter,42.946886302450224,2,5,0
5206,26-35,Male,Electronics,Cash,Spring,153.79117626857536,14,4,0
5207,56-65,Male,Beauty,Cash,Spring,102.06170157709927,4,4,0
5208,36-45,Male,Beauty,Mobile Payment,Winter,80.53178729805491,9,4,0
5209,56-65,Female,Clothing,PayPal,Winter,25.0,4,4,1
5210,26-35,Female,Clothing,Mobile Payment,Fall,61.15151778941903,14,3,0
5211,65+,Male,Home & Garden,Debit Card,Fall,25.0,3,5,0
5212,26-35,Female,Beauty,Mobile Payment,Winter,246.15801167490804,4,4,0
5213,26-35,Male,Sports,Debit Card,Summer,25.0,5,5,1
5214,46-55,Female,Clothing,Mobile Payment,Winter,44.43312229318385,6,4,0
5215,26-35,Male,Clothing,Credit Card,Winter,60.04438353996987,12,4,0
5216,36-45,Female,Beauty,Debit Card,Winter,143.52261338750327,5,4,1
5217,36-45,Male,Beauty,Debit Card,Winter,112.37170144650558,9,3,0
5218,46-55,Female,Home & Garden,Credit Card,Winter,25.0,7,4,0
5219,26-35,Male,Beauty,Credit Card,Winter,44.77331312194917,14,5,1
5220,18-25,Female,Electronics,PayPal,Winter,36.11793426229134,5,5,0
5221,26-35,Male,Books,Credit Card,Winter,54.56848549837606,14,4,0
5222,36-45,Male,Sports,Mobile Payment,Fall,107.38757888625298,6,5,0
5223,18-25,Female,Books,Credit Card,Fall,123.80862432675393,7,5,0
5224,26-35,Male,Electronics,Credit Card,Fall,25.0,5,4,0
5225,26-35,Female,Electronics,Debit Card,Summer,84.92674369841403,11,4,0
5226,18-25,Male,Books,Debit Card,Spring,25.0,9,5,0
5227,36-45,Male,Electronics,Credit Card,Summer,172.65931338544212,9,5,0
5228,56-65,Female,Clothing,PayPal,Summer,86.76161553813112,2,5,0
5229,18-25,Male,Books,Debit Card,Winter,25.0,10,5,1
5230,36-45,Male,Electronics,Mobile Payment,Fall,164.0977356317119,6,5,0
5231,46-55,Female,Clothing,Mobile Payment,Winter,92.12826470109374,2,4,0
5232,26-35,Female,Beauty,Credit Card,Winter,25.0,13,4,0
5233,46-55,Female,Sports,Credit Card,Fall,75.86275767525667,6,3,0
5234,26-35,Male,Sports,PayPal,Winter,103.58427787830436,6,5,0
5235,36-45,Female,Electronics,Credit Card,Spring,480.6515192285561,8,5,0
5236,18-25,Male,Sports,Cash,Spring,25.0,11,5,1
5237,46-55,Male,Clothing,Cash,Summer,25.0,7,3,0
5238,46-55,Female,Beauty,Credit Card,Fall,49.66642411324521,7,5,0
5239,18-25,Male,Electronics,Cash,Spring,61.33227682303195,5,5,0
5240,26-35,Male,Home & Garden,Mobile Payment,Summer,92.375456606746,5,4,0
5241,65+,Male,Books,Credit Card,Winter,42.107681207239835,1,4,0
5242,26-35,Female,Sports,Mobile Payment,Summer,73.62894610407488,11,4,0
5243,36-45,Female,Sports,Mobile Payment,Summer,79.44840727043966,3,4,1
5244,56-65,Female,Electronics,Cash,Spring,50.55871719304016,5,4,0
5245,46-55,Male,Books,PayPal,Summer,215.29892211391623,7,5,0
5246,36-45,Female,Books,Mobile Payment,Fall,40.907407810941194,8,5,1
5247,46-55,Female,Sports,Cash,Winter,54.397733649458566,4,5,0
5248,56-65,Male,Sports,PayPal,Fall,25.0,4,5,0
5249,36-45,Male,Home & Garden,Cash,Winter,117.59114361833375,5,5,0
5250,36-45,Male,Books,Cash,Fall,183.78614642131444,7,3,1
5251,26-35,Male,Clothing,Credit Card,Winter,78.02572318990691,4,4,1
5252,65+,Female,Electronics,Debit Card,Fall,111.60011906200027,1,4,0
5253,46-55,Male,Electronics,PayPal,Winter,75.36831775613207,7,4,0
5254,18-25,Male,Home & Garden,Cash,Spring,25.0,6,4,0
5255,56-65,Female,Home & Garden,Mobile Payment,Summer,91.73379565754493,2,3,1
5256,36-45,Female,Clothing,Mobile Payment,Summer,25.0,4,4,0
5257,18-25,Female,Beauty,Debit Card,Summer,25.0,7,4,1
5258,36-45,Male,Electronics,PayPal,Summer,76.13510030767978,7,4,1
5259,26-35,Male,Books,Credit Card,Winter,34.733534470457464,9,4,1
5260,56-65,Male,Sports,PayPal,Fall,264.21275275425114,2,4,0
5261,26-35,Male,Clothing,Mobile Payment,Fall,76.30914986365357,13,4,0
5262,56-65,Male,Electronics,Mobile Payment,Spring,61.67055732881734,3,4,0
5263,36-45,Female,Books,Credit Card,Summer,128.6000475374573,3,5,0
5264,18-25,Male,Clothing,Credit Card,Summer,25.0,3,4,0
5265,65+,Male,Beauty,Mobile Payment,Spring,63.89916197224452,1,5,0
5266,36-45,Male,Books,Cash,Summer,163.4990205783825,8,5,0
5267,26-35,Female,Electronics,Cash,Spring,107.08373902415444,14,5,0
5268,36-45,Female,Sports,Credit Card,Summer,401.77104152487044,3,3,0
5269,56-65,Female,Books,Cash,Fall,38.133012223245785,3,5,0
5270,26-35,Male,Electronics,Credit Card,Spring,67.39859827165276,10,4,0
5271,26-35,Male,Clothing,PayPal,Fall,25.0,6,3,0
5272,18-25,Male,Beauty,PayPal,Summer,40.831547665050245,10,5,1
5273,26-35,Male,Books,PayPal,Fall,71.16522647434466,13,3,0
5274,46-55,Female,Clothing,Credit Card,Fall,108.45502312322297,4,5,1
5275,36-45,Female,Clothing,Credit Card,Winter,88.4223518478569,6,5,1
5276,26-35,Female,Home & Garden,Cash,Summer,33.15609395659352,6,4,1
5277,18-25,Female,Clothing,Cash,Winter,70.43598012101184,6,5,1
5278,26-35,Female,Books,Cash,Spring,94.3811286977838,6,4,0
5279,65+,Male,Beauty,Debit Card,Winter,35.063579860471094,3,4,0
5280,26-35,Female,Sports,Credit Card,Summer,48.1407136420422,9,3,1
5281,65+,Male,Home & Garden,PayPal,Winter,25.0,3,5,0
5282,36-45,Female,Clothing,PayPal,Winter,220.1977218271569,9,3,0
5283,18-25,Male,Books,Debit Card,Summer,85.81438022002662,5,5,0
5284,56-65,Male,Electronics,Debit Card,Fall,104.26486443412898,4,5,0
5285,36-45,Female,Home & Garden,PayPal,Spring,86.66299160546933,7,5,1
5286,46-55,Male,Beauty,Credit Card,Winter,163.38521573604143,3,3,0
5287,65+,Male,Electronics,PayPal,Summer,47.95528816124953,1,5,0
5288,18-25,Male,Beauty,PayPal,Winter,45.9216028470806,5,5,0
5289,18-25,Male,Electronics,Debit Card,Spring,25.0,8,5,0
5290,46-55,Female,Sports,Debit Card,Spring,80.06906113231548,6,4,0
5291,26-35,Female,Beauty,Cash,Spring,25.0,11,4,1
5292,26-35,Male,Electronics,Debit Card,Winter,143.47280127556104,12,4,1
5293,18-25,Male,Beauty,PayPal,Fall,25.0,10,4,0
5294,18-25,Female,Home & Garden,Cash,Fall,26.378639979265152,3,4,0
5295,46-55,Male,Beauty,PayPal,Fall,59.298645932090444,6,5,0
5296,18-25,Male,Books,Credit Card,Summer,25.0,6,4,0
5297,36-45,Male,Beauty,Credit Card,Fall,123.11325184279232,9,5,0
5298,36-45,Female,Electronics,Debit Card,Fall,194.32189427049178,6,5,1
5299,26-35,Male,Beauty,Cash,Spring,165.7408843966127,9,5,0
5300,18-25,Male,Sports,Mobile Payment,Summer,40.78994476445941,4,4,0
5301,46-55,Female,Clothing,Credit Card,Spring,46.445077732781016,5,4,0
5302,18-25,Male,Home & Garden,Credit Card,Winter,101.10062042957826,11,5,0
5303,46-55,Female,Books,Credit Card,Winter,28.880252701619952,7,4,0
5304,56-65,Male,Electronics,Credit Card,Spring,114.29617030362677,4,4,0
5305,36-45,Male,Beauty,Debit Card,Summer,127.17439431630295,5,4,1
5306,36-45,Male,Beauty,Cash,Fall,120.25362863121417,9,4,0
5307,36-45,Male,Beauty,Credit Card,Fall,52.58811723994785,3,5,1
5308,26-35,Female,Home & Garden,Debit Card,Summer,128.3861451284121,6,3,1
5309,56-65,Female,Books,Cash,Fall,63.30637410381737,4,4,0
5310,56-65,Male,Clothing,Cash,Fall,109.93215047423675,3,4,0
5311,26-35,Male,Sports,Mobile Payment,Spring,25.0,4,4,0
5312,36-45,Male,Books,PayPal,Winter,25.0,6,5,1
5313,65+,Female,Sports,Credit Card,Summer,151.16230939980886,2,5,0
5314,65+,Female,Books,Debit Card,Summer,25.0,3,4,1
5315,36-45,Male,Electronics,Cash,Fall,217.75170005105412,5,4,0
5316,36-45,Female,Clothing,Mobile Payment,Fall,146.45769482797073,8,4,1
5317,26-35,Female,Clothing,PayPal,Winter,129.48052314832256,11,5,1
5318,65+,Female,Home & Garden,Cash,Summer,25.0,2,4,0
5319,18-25,Male,Books,Cash,Spring,73.56201761979997,6,4,0
5320,36-45,Male,Beauty,Credit Card,Winter,90.31764716330815,8,4,0
5321,26-35,Male,Clothing,PayPal,Spring,26.19767141691875,6,3,0
5322,26-35,Female,Books,PayPal,Winter,45.61956371664272,7,4,1
5323,26-35,Female,Beauty,Debit Card,Spring,64.51394282582407,9,3,0
5324,65+,Female,Home & Garden,Mobile Payment,Spring,32.668148070314615,4,3,0
5325,18-25,Male,Books,Debit Card,Spring,150.19205431469734,7,5,1
5326,36-45,Male,Books,Mobile Payment,Summer,68.24924209847279,7,4,1
5327,18-25,Male,Electronics,Debit Card,Fall,108.0870910058661,4,5,0
5328,18-25,Female,Books,Mobile Payment,Summer,62.62084301091424,11,5,0
5329,36-45,Male,Electronics,Credit Card,Spring,25.0,7,4,0
5330,36-45,Male,Beauty,Mobile Payment,Fall,29.467249897244507,7,4,0
5331,26-35,Female,Beauty,Debit Card,Spring,25.0,5,4,1
5332,26-35,Male,Clothing,PayPal,Winter,93.12591278014234,11,3,0
5333,18-25,Male,Home & Garden,Cash,Fall,73.54066974803098,7,5,1
5334,26-35,Male,Electronics,Mobile Payment,Summer,43.9879427509047,10,5,1
5335,65+,Female,Clothing,Mobile Payment,Spring,67.8820237850876,2,5,0
5336,65+,Female,Sports,PayPal,Fall,51.41894965482485,3,3,0
5337,26-35,Female,Clothing,Credit Card,Summer,135.9390362983676,5,5,0
5338,36-45,Female,Beauty,Debit Card,Winter,115.79202225755563,6,5,0
5339,56-65,Female,Sports,Credit Card,Spring,96.40057984185813,5,5,0
5340,18-25,Female,Clothing,Mobile Payment,Summer,32.68282580425721,11,3,1
5341,56-65,Female,Books,Mobile Payment,Fall,64.3005330232658,4,5,0
5342,65+,Female,Home & Garden,Credit Card,Winter,25.0,1,5,0
5343,18-25,Male,Electronics,Debit Card,Spring,153.094669909351,6,5,0
5344,18-25,Male,Books,Mobile Payment,Summer,78.95924387906919,5,4,0
5345,65+,Male,Sports,Mobile Payment,Winter,50.341279432271065,2,3,0
5346,36-45,Female,Home & Garden,Credit Card,Winter,25.0,3,5,0
5347,18-25,Female,Clothing,Cash,Summer,105.52243272305715,7,3,1
5348,26-35,Female,Books,PayPal,Spring,179.39730684296893,12,4,0
5349,36-45,Male,Beauty,Mobile Payment,Summer,32.576757606875915,6,5,0
5350,46-55,Male,Beauty,Debit Card,Winter,79.59562168760563,3,4,0
